locus,p,dom,r,trait,alpha
931,0.5,0,,NA,NA
932,0.5,0,,NA,NA
933,0.5,0,,NA,NA
934,0.5,0,,NA,NA
935,0.5,0,,NA,NA
936,0.5,0,,NA,NA
937,0.5,0,,NA,NA
938,0.5,0,,NA,NA
939,0.5,0,,NA,NA
940,0.5,0,,NA,NA
941,0.5,0,,NA,NA
942,0.5,0,,NA,NA
943,0.5,0,,NA,NA
944,0.5,0,,NA,NA
945,0.5,0,,NA,NA
946,0.5,0,,NA,NA
947,0.5,0,,NA,NA
948,0.5,0,,NA,NA
949,0.5,0,,NA,NA
950,0.5,0,,NA,NA
951,0.5,0,,NA,NA
952,0.5,0,,NA,NA
953,0.5,0,,NA,NA
954,0.5,0,,NA,NA
955,0.5,0,,NA,NA
956,0.5,0,,NA,NA
957,0.5,0,,NA,NA
958,0.5,0,,NA,NA
959,0.5,0,,NA,NA
960,0.5,0,,NA,NA
961,0.5,0,,NA,NA
962,0.5,0,,NA,NA
963,0.5,0,,NA,NA
964,0.5,0,,NA,NA
965,0.5,0,,NA,NA
966,0.5,0,,NA,NA
967,0.5,0,,NA,NA
968,0.5,0,,NA,NA
969,0.5,0,,NA,NA
970,0.5,0,,NA,NA
971,0.5,0,,NA,NA
972,0.5,0,,NA,NA
973,0.5,0,,NA,NA
974,0.5,0,,NA,NA
975,0.5,0,,NA,NA
976,0.5,0,,NA,NA
977,0.5,0,,NA,NA
978,0.5,0,,NA,NA
979,0.5,0,,NA,NA
980,0.5,0,,NA,NA
981,0.5,0,,NA,NA
982,0.5,0,,NA,NA
983,0.5,0,,NA,NA
984,0.5,0,,NA,NA
985,0.5,0,,NA,NA
986,0.5,0,,NA,NA
987,0.5,0,,NA,NA
988,0.5,0,,NA,NA
989,0.5,0,,NA,NA
990,0.5,0,,NA,NA
991,0.5,0,,NA,NA
992,0.5,0,,NA,NA
993,0.5,0,,NA,NA
994,0.5,0,,NA,NA
995,0.5,0,,NA,NA
996,0.5,0,,NA,NA
997,0.5,0,,NA,NA
998,0.5,0,,NA,NA
999,0.5,0,,NA,NA
1000,0.5,0,,NA,NA
1001,0.5,0,,NA,NA
1002,0.5,0,,NA,NA
1003,0.5,0,,NA,NA
1004,0.5,0,,NA,NA
1005,0.5,0,,NA,NA
1006,0.5,0,,NA,NA
1007,0.5,0,,NA,NA
1008,0.5,0,,NA,NA
1009,0.5,0,,NA,NA
1010,0.5,0,,NA,NA
1011,0.5,0,,NA,NA
1012,0.5,0,,NA,NA
1013,0.5,0,,NA,NA
1014,0.5,0,,NA,NA
1015,0.5,0,,NA,NA
1016,0.5,0,,NA,NA
1017,0.5,0,,NA,NA
1018,0.5,0,,NA,NA
1019,0.5,0,,NA,NA
1020,0.5,0,,NA,NA
1021,0.5,0,,NA,NA
1022,0.5,0,,NA,NA
1023,0.5,0,,NA,NA
1024,0.5,0,,NA,NA
1025,0.5,0,,NA,NA
1026,0.5,0,,NA,NA
1027,0.5,0,,NA,NA
1028,0.5,0,,NA,NA
1029,0.5,0,,NA,NA
1030,0.5,0,,NA,NA
1031,0.5,0,,NA,NA
1032,0.5,0,,NA,NA
1033,0.5,0,,NA,NA
1034,0.5,0,,NA,NA
1035,0.5,0,,NA,NA
1036,0.5,0,,NA,NA
1037,0.5,0,,NA,NA
1038,0.5,0,,NA,NA
1039,0.5,0,,NA,NA
1040,0.5,0,,NA,NA
1041,0.5,0,,NA,NA
1042,0.5,0,,NA,NA
1043,0.5,0,,NA,NA
1044,0.5,0,,NA,NA
1045,0.5,0,,NA,NA
1046,0.5,0,,NA,NA
1047,0.5,0,,NA,NA
1048,0.5,0,,NA,NA
1049,0.5,0,,NA,NA
1050,0.5,0,,NA,NA
1051,0.5,0,,NA,NA
1052,0.5,0,,NA,NA
1053,0.5,0,,NA,NA
1054,0.5,0,,NA,NA
1055,0.5,0,,NA,NA
1056,0.5,0,,NA,NA
1057,0.5,0,,NA,NA
1058,0.5,0,,NA,NA
1059,0.5,0,,NA,NA
1060,0.5,0,,NA,NA
1061,0.5,0,,NA,NA
1062,0.5,0,,NA,NA
1063,0.5,0,,NA,NA
1064,0.5,0,,NA,NA
1065,0.5,0,,NA,NA
1066,0.5,0,,NA,NA
1067,0.5,0,,NA,NA
1068,0.5,0,,NA,NA
1069,0.5,0,,NA,NA
1070,0.5,0,,NA,NA
1071,0.5,0,,NA,NA
1072,0.5,0,,NA,NA
1073,0.5,0,,NA,NA
1074,0.5,0,,NA,NA
1075,0.5,0,,NA,NA
1076,0.5,0,,NA,NA
1077,0.5,0,,NA,NA
1078,0.5,0,,NA,NA
1079,0.5,0,,NA,NA
1080,0.5,0,,NA,NA
1081,0.5,0,,NA,NA
1082,0.5,0,,NA,NA
1083,0.5,0,,NA,NA
1084,0.5,0,,NA,NA
1085,0.5,0,,NA,NA
1086,0.5,0,,NA,NA
1087,0.5,0,,NA,NA
1088,0.5,0,,NA,NA
1089,0.5,0,,NA,NA
1090,0.5,0,,NA,NA
1091,0.5,0,,NA,NA
1092,0.5,0,,NA,NA
1093,0.5,0,,NA,NA
1094,0.5,0,,NA,NA
1095,0.5,0,,NA,NA
1096,0.5,0,,NA,NA
1097,0.5,0,,NA,NA
1098,0.5,0,,NA,NA
1099,0.5,0,,NA,NA
1100,0.5,0,,NA,NA
1101,0.5,0,,NA,NA
1102,0.5,0,,NA,NA
1103,0.5,0,,NA,NA
1104,0.5,0,,NA,NA
1105,0.5,0,,NA,NA
1106,0.5,0,,NA,NA
1107,0.5,0,,NA,NA
1108,0.5,0,,NA,NA
1109,0.5,0,,NA,NA
1110,0.5,0,,NA,NA
1111,0.5,0,,NA,NA
1112,0.5,0,,NA,NA
1113,0.5,0,,NA,NA
1114,0.5,0,,NA,NA
1115,0.5,0,,NA,NA
1116,0.5,0,,NA,NA
1117,0.5,0,,NA,NA
1118,0.5,0,,NA,NA
1119,0.5,0,,NA,NA
1120,0.5,0,,NA,NA
1121,0.5,0,,NA,NA
1122,0.5,0,,NA,NA
1123,0.5,0,,NA,NA
1124,0.5,0,,NA,NA
1125,0.5,0,,NA,NA
1126,0.5,0,,NA,NA
1127,0.5,0,,NA,NA
1128,0.5,0,,NA,NA
1129,0.5,0,,NA,NA
1130,0.5,0,,NA,NA
1131,0.5,0,,NA,NA
1132,0.5,0,,NA,NA
1133,0.5,0,,NA,NA
1134,0.5,0,,NA,NA
1135,0.5,0,,NA,NA
1136,0.5,0,,NA,NA
1137,0.5,0,,NA,NA
1138,0.5,0,,NA,NA
1139,0.5,0,,NA,NA
1140,0.5,0,,NA,NA
1141,0.5,0,,NA,NA
1142,0.5,0,,NA,NA
1143,0.5,0,,NA,NA
1144,0.5,0,,NA,NA
1145,0.5,0,,NA,NA
1146,0.5,0,,NA,NA
1147,0.5,0,,NA,NA
1148,0.5,0,,NA,NA
1149,0.5,0,,NA,NA
1150,0.5,0,,NA,NA
1151,0.5,0,,NA,NA
1152,0.5,0,,NA,NA
1153,0.5,0,,NA,NA
1154,0.5,0,,NA,NA
1155,0.5,0,,NA,NA
1156,0.5,0,,NA,NA
1157,0.5,0,,NA,NA
1158,0.5,0,,NA,NA
1159,0.5,0,,NA,NA
1160,0.5,0,,NA,NA
1161,0.5,0,,NA,NA
1162,0.5,0,,NA,NA
1163,0.5,0,,NA,NA
1164,0.5,0,,NA,NA
1165,0.5,0,,NA,NA
1166,0.5,0,,NA,NA
1167,0.5,0,,NA,NA
1168,0.5,0,,NA,NA
1169,0.5,0,,NA,NA
1170,0.5,0,,NA,NA
1171,0.5,0,,NA,NA
1172,0.5,0,,NA,NA
1173,0.5,0,,NA,NA
1174,0.5,0,,NA,NA
1175,0.5,0,,NA,NA
1176,0.5,0,,NA,NA
1177,0.5,0,,NA,NA
1178,0.5,0,,NA,NA
1179,0.5,0,,NA,NA
1180,0.5,0,,NA,NA
1181,0.5,0,,NA,NA
1182,0.5,0,,NA,NA
1183,0.5,0,,NA,NA
1184,0.5,0,,NA,NA
1185,0.5,0,,NA,NA
1186,0.5,0,,NA,NA
1187,0.5,0,,NA,NA
1188,0.5,0,,NA,NA
1189,0.5,0,,NA,NA
1190,0.5,0,,NA,NA
1191,0.5,0,,NA,NA
1192,0.5,0,,NA,NA
1193,0.5,0,,NA,NA
1194,0.5,0,,NA,NA
1195,0.5,0,,NA,NA
1196,0.5,0,,NA,NA
1197,0.5,0,,NA,NA
1198,0.5,0,,NA,NA
1199,0.5,0,,NA,NA
1200,0.5,0,,NA,NA
1201,0.5,0,,NA,NA
1202,0.5,0,,NA,NA
1203,0.5,0,,NA,NA
1204,0.5,0,,NA,NA
1205,0.5,0,,NA,NA
1206,0.5,0,,NA,NA
1207,0.5,0,,NA,NA
1208,0.5,0,,NA,NA
1209,0.5,0,,NA,NA
1210,0.5,0,,NA,NA
1211,0.5,0,,NA,NA
1212,0.5,0,,NA,NA
1213,0.5,0,,NA,NA
1214,0.5,0,,NA,NA
1215,0.5,0,,NA,NA
1216,0.5,0,,NA,NA
1217,0.5,0,,NA,NA
1218,0.5,0,,NA,NA
1219,0.5,0,,NA,NA
1220,0.5,0,,NA,NA
1221,0.5,0,,NA,NA
1222,0.5,0,,NA,NA
1223,0.5,0,,NA,NA
1224,0.5,0,,NA,NA
1225,0.5,0,,NA,NA
1226,0.5,0,,NA,NA
1227,0.5,0,,NA,NA
1228,0.5,0,,NA,NA
1229,0.5,0,,NA,NA
1230,0.5,0,,NA,NA
1231,0.5,0,,NA,NA
1232,0.5,0,,NA,NA
1233,0.5,0,,NA,NA
1234,0.5,0,,NA,NA
1235,0.5,0,,NA,NA
1236,0.5,0,,NA,NA
1237,0.5,0,,NA,NA
1238,0.5,0,,NA,NA
1239,0.5,0,,NA,NA
1240,0.5,0,,NA,NA
1241,0.5,0,,NA,NA
1242,0.5,0,,NA,NA
1243,0.5,0,,NA,NA
1244,0.5,0,,NA,NA
1245,0.5,0,,NA,NA
1246,0.5,0,,NA,NA
1247,0.5,0,,NA,NA
1248,0.5,0,,NA,NA
1249,0.5,0,,NA,NA
1250,0.5,0,,NA,NA
1251,0.5,0,,NA,NA
1252,0.5,0,,NA,NA
1253,0.5,0,,NA,NA
1254,0.5,0,,NA,NA
1255,0.5,0,,NA,NA
1256,0.5,0,,NA,NA
1257,0.5,0,,NA,NA
1258,0.5,0,,NA,NA
1259,0.5,0,,NA,NA
1260,0.5,0,,NA,NA
1261,0.5,0,,NA,NA
1262,0.5,0,,NA,NA
1263,0.5,0,,NA,NA
1264,0.5,0,,NA,NA
1265,0.5,0,,NA,NA
1266,0.5,0,,NA,NA
1267,0.5,0,,NA,NA
1268,0.5,0,,NA,NA
1269,0.5,0,,NA,NA
1270,0.5,0,,NA,NA
1271,0.5,0,,NA,NA
1272,0.5,0,,NA,NA
1273,0.5,0,,NA,NA
1274,0.5,0,,NA,NA
1275,0.5,0,,NA,NA
1276,0.5,0,,NA,NA
1277,0.5,0,,NA,NA
1278,0.5,0,,NA,NA
1279,0.5,0,,NA,NA
1280,0.5,0,,NA,NA
1281,0.5,0,,NA,NA
1282,0.5,0,,NA,NA
1283,0.5,0,,NA,NA
1284,0.5,0,,NA,NA
1285,0.5,0,,NA,NA
1286,0.5,0,,NA,NA
1287,0.5,0,,NA,NA
1288,0.5,0,,NA,NA
1289,0.5,0,,NA,NA
1290,0.5,0,,NA,NA
1291,0.5,0,,NA,NA
1292,0.5,0,,NA,NA
1293,0.5,0,,NA,NA
1294,0.5,0,,NA,NA
1295,0.5,0,,NA,NA
1296,0.5,0,,NA,NA
1297,0.5,0,,NA,NA
1298,0.5,0,,NA,NA
1299,0.5,0,,NA,NA
1300,0.5,0,,NA,NA
1301,0.5,0,,NA,NA
1302,0.5,0,,NA,NA
1303,0.5,0,,NA,NA
1304,0.5,0,,NA,NA
1305,0.5,0,,NA,NA
1306,0.5,0,,NA,NA
1307,0.5,0,,NA,NA
1308,0.5,0,,NA,NA
1309,0.5,0,,NA,NA
1310,0.5,0,,NA,NA
1311,0.5,0,,NA,NA
1312,0.5,0,,NA,NA
1313,0.5,0,,NA,NA
1314,0.5,0,,NA,NA
1315,0.5,0,,NA,NA
1316,0.5,0,,NA,NA
1317,0.5,0,,NA,NA
1318,0.5,0,,NA,NA
1319,0.5,0,,NA,NA
1320,0.5,0,,NA,NA
1321,0.5,0,,NA,NA
1322,0.5,0,,NA,NA
1323,0.5,0,,NA,NA
1324,0.5,0,,NA,NA
1325,0.5,0,,NA,NA
1326,0.5,0,,NA,NA
1327,0.5,0,,NA,NA
1328,0.5,0,,NA,NA
1329,0.5,0,,NA,NA
1330,0.5,0,,NA,NA
1331,0.5,0,,NA,NA
1332,0.5,0,,NA,NA
1333,0.5,0,,NA,NA
1334,0.5,0,,NA,NA
1335,0.5,0,,NA,NA
1336,0.5,0,,NA,NA
1337,0.5,0,,NA,NA
1338,0.5,0,,NA,NA
1339,0.5,0,,NA,NA
1340,0.5,0,,NA,NA
1341,0.5,0,,NA,NA
1342,0.5,0,,NA,NA
1343,0.5,0,,NA,NA
1344,0.5,0,,NA,NA
1345,0.5,0,,NA,NA
1346,0.5,0,,NA,NA
1347,0.5,0,,NA,NA
1348,0.5,0,,NA,NA
1349,0.5,0,,NA,NA
1350,0.5,0,,NA,NA
1351,0.5,0,,NA,NA
1352,0.5,0,,NA,NA
1353,0.5,0,,NA,NA
1354,0.5,0,,NA,NA
1355,0.5,0,,NA,NA
1356,0.5,0,,NA,NA
1357,0.5,0,,NA,NA
1358,0.5,0,,NA,NA
1359,0.5,0,,NA,NA
1360,0.5,0,,NA,NA
1361,0.5,0,,NA,NA
1362,0.5,0,,NA,NA
1363,0.5,0,,NA,NA
1364,0.5,0,,NA,NA
1365,0.5,0,,NA,NA
1366,0.5,0,,NA,NA
1367,0.5,0,,NA,NA
1368,0.5,0,,NA,NA
1369,0.5,0,,NA,NA
1370,0.5,0,,NA,NA
1371,0.5,0,,NA,NA
1372,0.5,0,,NA,NA
1373,0.5,0,,NA,NA
1374,0.5,0,,NA,NA
1375,0.5,0,,NA,NA
1376,0.5,0,,NA,NA
1377,0.5,0,,NA,NA
1378,0.5,0,,NA,NA
1379,0.5,0,,NA,NA
1380,0.5,0,,NA,NA
1381,0.5,0,,NA,NA
1382,0.5,0,,NA,NA
1383,0.5,0,,NA,NA
1384,0.5,0,,NA,NA
1385,0.5,0,,NA,NA
1386,0.5,0,,NA,NA
1387,0.5,0,,NA,NA
1388,0.5,0,,NA,NA
1389,0.5,0,,NA,NA
1390,0.5,0,,NA,NA
1391,0.5,0,,NA,NA
1392,0.5,0,,NA,NA
1393,0.5,0,,NA,NA
1394,0.5,0,,NA,NA
1395,0.5,0,,NA,NA
1396,0.5,0,,NA,NA
1397,0.5,0,,NA,NA
1398,0.5,0,,NA,NA
1399,0.5,0,,NA,NA
1400,0.5,0,,NA,NA
1401,0.5,0,,NA,NA
1402,0.5,0,,NA,NA
1403,0.5,0,,NA,NA
1404,0.5,0,,NA,NA
1405,0.5,0,,NA,NA
1406,0.5,0,,NA,NA
1407,0.5,0,,NA,NA
1408,0.5,0,,NA,NA
1409,0.5,0,,NA,NA
1410,0.5,0,,NA,NA
1411,0.5,0,,NA,NA
1412,0.5,0,,NA,NA
1413,0.5,0,,NA,NA
1414,0.5,0,,NA,NA
1415,0.5,0,,NA,NA
1416,0.5,0,,NA,NA
1417,0.5,0,,NA,NA
1418,0.5,0,,NA,NA
1419,0.5,0,,NA,NA
1420,0.5,0,,NA,NA
1421,0.5,0,,NA,NA
1422,0.5,0,,NA,NA
1423,0.5,0,,NA,NA
1424,0.5,0,,NA,NA
1425,0.5,0,,NA,NA
1426,0.5,0,,NA,NA
1427,0.5,0,,NA,NA
1428,0.5,0,,NA,NA
1429,0.5,0,,NA,NA
1430,0.5,0,,NA,NA
1431,0.5,0,,NA,NA
1432,0.5,0,,NA,NA
1433,0.5,0,,NA,NA
1434,0.5,0,,NA,NA
1435,0.5,0,,NA,NA
1436,0.5,0,,NA,NA
1437,0.5,0,,NA,NA
1438,0.5,0,,NA,NA
1439,0.5,0,,NA,NA
1440,0.5,0,,NA,NA
1441,0.5,0,,NA,NA
1442,0.5,0,,NA,NA
1443,0.5,0,,NA,NA
1444,0.5,0,,NA,NA
1445,0.5,0,,NA,NA
1446,0.5,0,,NA,NA
1447,0.5,0,,NA,NA
1448,0.5,0,,NA,NA
1449,0.5,0,,NA,NA
1450,0.5,0,,NA,NA
1451,0.5,0,,NA,NA
1452,0.5,0,,NA,NA
1453,0.5,0,,NA,NA
1454,0.5,0,,NA,NA
1455,0.5,0,,NA,NA
1456,0.5,0,,NA,NA
1457,0.5,0,,NA,NA
1458,0.5,0,,NA,NA
1459,0.5,0,,NA,NA
1460,0.5,0,,NA,NA
1461,0.5,0,,NA,NA
1462,0.5,0,,NA,NA
1463,0.5,0,,NA,NA
1464,0.5,0,,NA,NA
1465,0.5,0,,NA,NA
1466,0.5,0,,NA,NA
1467,0.5,0,,NA,NA
1468,0.5,0,,NA,NA
1469,0.5,0,,NA,NA
1470,0.5,0,,NA,NA
1471,0.5,0,,NA,NA
1472,0.5,0,,NA,NA
1473,0.5,0,,NA,NA
1474,0.5,0,,NA,NA
1475,0.5,0,,NA,NA
1476,0.5,0,,NA,NA
1477,0.5,0,,NA,NA
1478,0.5,0,,NA,NA
1479,0.5,0,,NA,NA
1480,0.5,0,,NA,NA
1481,0.5,0,,NA,NA
1482,0.5,0,,NA,NA
1483,0.5,0,,NA,NA
1484,0.5,0,,NA,NA
1485,0.5,0,,NA,NA
1486,0.5,0,,NA,NA
1487,0.5,0,,NA,NA
1488,0.5,0,,NA,NA
1489,0.5,0,,NA,NA
1490,0.5,0,,NA,NA
1491,0.5,0,,NA,NA
1492,0.5,0,,NA,NA
1493,0.5,0,,NA,NA
1494,0.5,0,,NA,NA
1495,0.5,0,,NA,NA
1496,0.5,0,,NA,NA
1497,0.5,0,,NA,NA
1498,0.5,0,,NA,NA
1499,0.5,0,,NA,NA
1500,0.5,0,,NA,NA
1501,0.5,0,,NA,NA
1502,0.5,0,,NA,NA
1503,0.5,0,,NA,NA
1504,0.5,0,,NA,NA
1505,0.5,0,,NA,NA
1506,0.5,0,,NA,NA
1507,0.5,0,,NA,NA
1508,0.5,0,,NA,NA
1509,0.5,0,,NA,NA
1510,0.5,0,,NA,NA
1511,0.5,0,,NA,NA
1512,0.5,0,,NA,NA
1513,0.5,0,,NA,NA
1514,0.5,0,,NA,NA
1515,0.5,0,,NA,NA
1516,0.5,0,,NA,NA
1517,0.5,0,,NA,NA
1518,0.5,0,,NA,NA
1519,0.5,0,,NA,NA
1520,0.5,0,,NA,NA
1521,0.5,0,,NA,NA
1522,0.5,0,,NA,NA
1523,0.5,0,,NA,NA
1524,0.5,0,,NA,NA
1525,0.5,0,,NA,NA
1526,0.5,0,,NA,NA
1527,0.5,0,,NA,NA
1528,0.5,0,,NA,NA
1529,0.5,0,,NA,NA
1530,0.5,0,,NA,NA
1531,0.5,0,,NA,NA
1532,0.5,0,,NA,NA
1533,0.5,0,,NA,NA
1534,0.5,0,,NA,NA
1535,0.5,0,,NA,NA
1536,0.5,0,,NA,NA
1537,0.5,0,,NA,NA
1538,0.5,0,,NA,NA
1539,0.5,0,,NA,NA
1540,0.5,0,,NA,NA
1541,0.5,0,,NA,NA
1542,0.5,0,,NA,NA
1543,0.5,0,,NA,NA
1544,0.5,0,,NA,NA
1545,0.5,0,,NA,NA
1546,0.5,0,,NA,NA
1547,0.5,0,,NA,NA
1548,0.5,0,,NA,NA
1549,0.5,0,,NA,NA
1550,0.5,0,,NA,NA
1551,0.5,0,,NA,NA
1552,0.5,0,,NA,NA
1553,0.5,0,,NA,NA
1554,0.5,0,,NA,NA
1555,0.5,0,,NA,NA
1556,0.5,0,,NA,NA
1557,0.5,0,,NA,NA
1558,0.5,0,,NA,NA
1559,0.5,0,,NA,NA
1560,0.5,0,,NA,NA
1561,0.5,0,,NA,NA
1562,0.5,0,,NA,NA
1563,0.5,0,,NA,NA
1564,0.5,0,,NA,NA
1565,0.5,0,,NA,NA
1566,0.5,0,,NA,NA
1567,0.5,0,,NA,NA
1568,0.5,0,,NA,NA
1569,0.5,0,,NA,NA
1570,0.5,0,,NA,NA
1571,0.5,0,,NA,NA
1572,0.5,0,,NA,NA
1573,0.5,0,,NA,NA
1574,0.5,0,,NA,NA
1575,0.5,0,,NA,NA
1576,0.5,0,,NA,NA
1577,0.5,0,,NA,NA
1578,0.5,0,,NA,NA
1579,0.5,0,,NA,NA
1580,0.5,0,,NA,NA
1581,0.5,0,,NA,NA
1582,0.5,0,,NA,NA
1583,0.5,0,,NA,NA
1584,0.5,0,,NA,NA
1585,0.5,0,,NA,NA
1586,0.5,0,,NA,NA
1587,0.5,0,,NA,NA
1588,0.5,0,,NA,NA
1589,0.5,0,,NA,NA
1590,0.5,0,,NA,NA
1591,0.5,0,,NA,NA
1592,0.5,0,,NA,NA
1593,0.5,0,,NA,NA
1594,0.5,0,,NA,NA
1595,0.5,0,,NA,NA
1596,0.5,0,,NA,NA
1597,0.5,0,,NA,NA
1598,0.5,0,,NA,NA
1599,0.5,0,,NA,NA
1600,0.5,0,,NA,NA
1601,0.5,0,,NA,NA
1602,0.5,0,,NA,NA
1603,0.5,0,,NA,NA
1604,0.5,0,,NA,NA
1605,0.5,0,,NA,NA
1606,0.5,0,,NA,NA
1607,0.5,0,,NA,NA
1608,0.5,0,,NA,NA
1609,0.5,0,,NA,NA
1610,0.5,0,,NA,NA
1611,0.5,0,,NA,NA
1612,0.5,0,,NA,NA
1613,0.5,0,,NA,NA
1614,0.5,0,,NA,NA
1615,0.5,0,,NA,NA
1616,0.5,0,,NA,NA
1617,0.5,0,,NA,NA
1618,0.5,0,,NA,NA
1619,0.5,0,,NA,NA
1620,0.5,0,,NA,NA
1621,0.5,0,,NA,NA
1622,0.5,0,,NA,NA
1623,0.5,0,,NA,NA
1624,0.5,0,,NA,NA
1625,0.5,0,,NA,NA
1626,0.5,0,,NA,NA
1627,0.5,0,,NA,NA
1628,0.5,0,,NA,NA
1629,0.5,0,,NA,NA
1630,0.5,0,,NA,NA
1631,0.5,0,,NA,NA
1632,0.5,0,,NA,NA
1633,0.5,0,,NA,NA
1634,0.5,0,,NA,NA
1635,0.5,0,,NA,NA
1636,0.5,0,,NA,NA
1637,0.5,0,,NA,NA
1638,0.5,0,,NA,NA
1639,0.5,0,,NA,NA
1640,0.5,0,,NA,NA
1641,0.5,0,,NA,NA
1642,0.5,0,,NA,NA
1643,0.5,0,,NA,NA
1644,0.5,0,,NA,NA
1645,0.5,0,,NA,NA
1646,0.5,0,,NA,NA
1647,0.5,0,,NA,NA
1648,0.5,0,,NA,NA
1649,0.5,0,,NA,NA
1650,0.5,0,,NA,NA
1651,0.5,0,,NA,NA
1652,0.5,0,,NA,NA
1653,0.5,0,,NA,NA
1654,0.5,0,,NA,NA
1655,0.5,0,,NA,NA
1656,0.5,0,,NA,NA
1657,0.5,0,,NA,NA
1658,0.5,0,,NA,NA
1659,0.5,0,,NA,NA
1660,0.5,0,,NA,NA
1661,0.5,0,,NA,NA
1662,0.5,0,,NA,NA
1663,0.5,0,,NA,NA
1664,0.5,0,,NA,NA
1665,0.5,0,,NA,NA
1666,0.5,0,,NA,NA
1667,0.5,0,,NA,NA
1668,0.5,0,,NA,NA
1669,0.5,0,,NA,NA
1670,0.5,0,,NA,NA
1671,0.5,0,,NA,NA
1672,0.5,0,,NA,NA
1673,0.5,0,,NA,NA
1674,0.5,0,,NA,NA
1675,0.5,0,,NA,NA
1676,0.5,0,,NA,NA
1677,0.5,0,,NA,NA
1678,0.5,0,,NA,NA
1679,0.5,0,,NA,NA
1680,0.5,0,,NA,NA
1681,0.5,0,,NA,NA
1682,0.5,0,,NA,NA
1683,0.5,0,,NA,NA
1684,0.5,0,,NA,NA
1685,0.5,0,,NA,NA
1686,0.5,0,,NA,NA
1687,0.5,0,,NA,NA
1688,0.5,0,,NA,NA
1689,0.5,0,,NA,NA
1690,0.5,0,,NA,NA
1691,0.5,0,,NA,NA
1692,0.5,0,,NA,NA
1693,0.5,0,,NA,NA
1694,0.5,0,,NA,NA
1695,0.5,0,,NA,NA
1696,0.5,0,,NA,NA
1697,0.5,0,,NA,NA
1698,0.5,0,,NA,NA
1699,0.5,0,,NA,NA
1700,0.5,0,,NA,NA
1701,0.5,0,,NA,NA
1702,0.5,0,,NA,NA
1703,0.5,0,,NA,NA
1704,0.5,0,,NA,NA
1705,0.5,0,,NA,NA
1706,0.5,0,,NA,NA
1707,0.5,0,,NA,NA
1708,0.5,0,,NA,NA
1709,0.5,0,,NA,NA
1710,0.5,0,,NA,NA
1711,0.5,0,,NA,NA
1712,0.5,0,,NA,NA
1713,0.5,0,,NA,NA
1714,0.5,0,,NA,NA
1715,0.5,0,,NA,NA
1716,0.5,0,,NA,NA
1717,0.5,0,,NA,NA
1718,0.5,0,,NA,NA
1719,0.5,0,,NA,NA
1720,0.5,0,,NA,NA
1721,0.5,0,,NA,NA
1722,0.5,0,,NA,NA
1723,0.5,0,,NA,NA
1724,0.5,0,,NA,NA
1725,0.5,0,,NA,NA
1726,0.5,0,,NA,NA
1727,0.5,0,,NA,NA
1728,0.5,0,,NA,NA
1729,0.5,0,,NA,NA
1730,0.5,0,,NA,NA
1731,0.5,0,,NA,NA
1732,0.5,0,,NA,NA
1733,0.5,0,,NA,NA
1734,0.5,0,,NA,NA
1735,0.5,0,,NA,NA
1736,0.5,0,,NA,NA
1737,0.5,0,,NA,NA
1738,0.5,0,,NA,NA
1739,0.5,0,,NA,NA
1740,0.5,0,,NA,NA
1741,0.5,0,,NA,NA
1742,0.5,0,,NA,NA
1743,0.5,0,,NA,NA
1744,0.5,0,,NA,NA
1745,0.5,0,,NA,NA
1746,0.5,0,,NA,NA
1747,0.5,0,,NA,NA
1748,0.5,0,,NA,NA
1749,0.5,0,,NA,NA
1750,0.5,0,,NA,NA
1751,0.5,0,,NA,NA
1752,0.5,0,,NA,NA
1753,0.5,0,,NA,NA
1754,0.5,0,,NA,NA
1755,0.5,0,,NA,NA
1756,0.5,0,,NA,NA
1757,0.5,0,,NA,NA
1758,0.5,0,,NA,NA
1759,0.5,0,,NA,NA
1760,0.5,0,,NA,NA
1761,0.5,0,,NA,NA
1762,0.5,0,,NA,NA
1763,0.5,0,,NA,NA
1764,0.5,0,,NA,NA
1765,0.5,0,,NA,NA
1766,0.5,0,,NA,NA
1767,0.5,0,,NA,NA
1768,0.5,0,,NA,NA
1769,0.5,0,,NA,NA
1770,0.5,0,,NA,NA
1771,0.5,0,,NA,NA
1772,0.5,0,,NA,NA
1773,0.5,0,,NA,NA
1774,0.5,0,,NA,NA
1775,0.5,0,,NA,NA
1776,0.5,0,,NA,NA
1777,0.5,0,,NA,NA
1778,0.5,0,,NA,NA
1779,0.5,0,,NA,NA
1780,0.5,0,,NA,NA
1781,0.5,0,,NA,NA
1782,0.5,0,,NA,NA
1783,0.5,0,,NA,NA
1784,0.5,0,,NA,NA
1785,0.5,0,,NA,NA
1786,0.5,0,,NA,NA
1787,0.5,0,,NA,NA
1788,0.5,0,,NA,NA
1789,0.5,0,,NA,NA
1790,0.5,0,,NA,NA
1791,0.5,0,,NA,NA
1792,0.5,0,,NA,NA
1793,0.5,0,,NA,NA
1794,0.5,0,,NA,NA
1795,0.5,0,,NA,NA
1796,0.5,0,,NA,NA
1797,0.5,0,,NA,NA
1798,0.5,0,,NA,NA
1799,0.5,0,,NA,NA
1800,0.5,0,,NA,NA
1801,0.5,0,,NA,NA
1802,0.5,0,,NA,NA
1803,0.5,0,,NA,NA
1804,0.5,0,,NA,NA
1805,0.5,0,,NA,NA
1806,0.5,0,,NA,NA
1807,0.5,0,,NA,NA
1808,0.5,0,,NA,NA
